Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,50.686352,51.382046,50.686352,42.456905,51.363976,1616100
2010-01-05,51.228451,51.906075,51.228451,42.531582,51.454327,1859800
2010-01-06,51.318802000000005,51.698269,51.129065999999995,42.695881,51.653095,2204900
2010-01-07,51.427219,52.366859000000005,51.246521,43.136524,52.186161,4750900
2010-01-08,51.833794,52.493351000000004,51.635025,42.897537,51.897040999999994,1723700
2010-01-11,52.177124,52.357826,51.680199,42.942333000000005,51.951248,1523000
2010-01-12,51.716339000000005,52.032565999999996,51.318802000000005,42.987159999999996,52.005459,1650500
2010-01-13,52.177124,53.821495,52.177124,44.279152,53.568516,2729700
2010-01-14,53.523338,54.056404,52.917995,44.286625,53.577549,2044300
2010-01-15,53.36071,53.496235,52.511421,43.778774,52.96316899999999,1846800
2010-01-19,52.954136,53.857634999999995,52.556594999999994,44.017765000000004,53.252289000000005,2460200
2010-01-20,52.791504,53.04448299999999,51.960285,43.532326,52.665016,1858600
2010-01-21,52.538525,52.710190000000004,51.120028999999995,42.329941,51.210381,2682100
2010-01-22,51.300732,51.373009,50.171356,41.545773,50.261703000000004,2182900
2010-01-25,50.821877,50.821877,50.017761,41.598057,50.324951,2499100
2010-01-26,50.270740999999994,51.002575,49.963551,41.844509,50.623104,2079300
2010-01-27,50.460476,51.463359999999994,50.225567,42.374752,51.264590999999996,3078900
2010-01-28,51.345905,51.680199,50.352055,42.300076000000004,51.174240000000005,2672800
2010-01-29,51.463359999999994,51.553711,50.876083,42.270195,51.1381,2585800
2010-02-01,51.391079,52.493351000000004,51.327835,43.256004,52.330719,3725800
2010-02-02,52.294579,52.583698,51.625992,43.450171999999995,52.565631999999994,3208400
2010-02-03,52.267475,53.080624,52.195194,43.696625,52.863785,2173900
2010-02-04,52.520454,54.562366000000004,51.373009,43.241066,52.312649,6825200
2010-02-05,52.646946,52.854752000000005,51.101959,43.061832,52.09581,2839500
2010-02-08,52.186161,53.05351999999999,51.653095,43.293346,52.375896000000004,2596000
2010-02-09,52.917995,54.173859,52.565631999999994,44.473331,53.803425,3011200
2010-02-10,53.73114399999999,53.758251,52.710190000000004,43.719032,52.890888000000004,2633200
2010-02-11,52.881855,53.68597,52.403,44.368771,53.676933,2117200
2010-02-12,53.152905000000004,53.351673,52.619839,43.980431,53.207115,2815300
2010-02-16,53.64983,53.902809,53.225184999999996,44.480793,53.812462,2635600
2010-02-17,53.95701999999999,54.164825,53.6679,44.764590999999996,54.155788,2161700
2010-02-18,53.95701999999999,55.574284,53.902809,45.937098999999996,55.574284,3644200
2010-02-19,55.547180000000004,55.827267000000006,55.059292000000006,45.713046999999996,55.303233999999996,3061900
2010-02-22,55.312270999999996,56.062176,55.27613100000001,46.056595,55.718844999999995,1911800
2010-02-23,55.547180000000004,56.224804000000006,55.303233999999996,45.735451,55.330341000000004,1949500
2010-02-24,55.538143000000005,56.016998,55.27613100000001,46.071537,55.736916,2060900
2010-02-25,55.26709399999999,55.285164,54.354561,45.966236,55.22192,3060500
2010-02-26,55.23999,55.49296999999999,54.535258999999996,46.071537,55.348411999999996,3776500
2010-03-01,55.339375,57.12830400000001,55.249023,47.387646000000004,56.929534999999994,2709600
2010-03-02,56.884361,57.525845,56.739799,47.312435,56.839183999999996,2349600
2010-03-03,56.866291000000004,56.947605,55.971825,46.868725,56.306121999999995,2759200
2010-03-04,56.279015,57.191551000000004,56.089279000000005,47.440289,56.992779000000006,3788100
2010-03-05,57.299969,58.149260999999996,57.263828000000004,48.297641999999996,58.022769999999994,1525600
2010-03-08,57.968559,58.221539,57.598125,48.252514,57.968559,1408500
2010-03-09,57.787861,58.29381899999999,57.543915000000005,48.132195,57.824001,2027000
2010-03-10,57.69751,58.465485,57.625229000000004,48.54583,58.320927000000005,1569600
2010-03-11,58.320927000000005,58.546799,57.706547,48.696236,58.501625,1440600
2010-03-12,58.483555,58.700393999999996,57.688477,48.132195,57.824001,2072000
2010-03-15,57.80593100000001,58.158294999999995,57.643299,48.36533,58.104084,1925100
2010-03-16,58.21250500000001,58.628117,58.086014,48.605999,58.393204000000004,1723600
2010-03-17,58.619080000000004,59.034691,58.32996,48.809048,58.63715,1645800
2010-03-18,58.754604,58.817848,58.483555,48.921852,58.772675,1657300
