Date,Open,High,Low,Close,Adj Close,Volume
2015-02-13,78.239998,78.239998,78.040001,78.040001,78.040001,100
2015-02-17,83.800003,84.32,83.800003,84.32,84.32,100
2015-02-18,83.91999799999999,83.91999799999999,80.559998,80.559998,80.559998,400
2015-02-19,81.800003,85.120003,81.480003,85.120003,85.120003,600
2015-02-20,82.720001,83.22399899999999,82.08000200000001,83.22399899999999,83.22399899999999,600
2015-02-23,86.599998,86.599998,82.959999,82.959999,82.959999,200
2015-02-24,86.559998,86.760002,85.239998,85.239998,85.239998,700
2015-02-25,83.360001,83.360001,81.360001,81.760002,81.760002,500
2015-02-26,80.199997,80.91999799999999,79.32800300000001,80.91999799999999,80.91999799999999,1200
2015-02-27,77.760002,78.639999,76.959999,78.480003,78.480003,1300
2015-03-02,78.452003,82.879997,78.452003,82.879997,82.879997,500
2015-03-03,81.519997,85.68,80.400002,84.91999799999999,84.91999799999999,1200
2015-03-04,84.559998,88.199997,84.559998,87.599998,87.599998,1700
2015-03-05,86.360001,88.08000200000001,85.08000200000001,87.959999,87.959999,1600
2015-03-06,92.839996,101.120003,92.839996,100.559998,100.559998,7200
2015-03-09,98.239998,107.800003,98.239998,107.639999,107.639999,3100
2015-03-10,107.32,112.68,104.0,111.32,111.32,2900
2015-03-11,110.440002,115.440002,103.839996,103.839996,103.839996,2400
2015-03-12,103.959999,107.839996,103.199997,105.599998,105.599998,45000
2015-03-13,105.760002,111.239998,105.360001,105.480003,105.480003,2000
2015-03-16,105.239998,109.32,103.360001,104.879997,104.879997,2300
2015-03-17,108.32,108.91999799999999,103.416,106.599998,106.599998,1500
2015-03-18,108.08000200000001,109.599998,96.559998,96.559998,96.559998,1400
2015-03-19,99.199997,99.199997,96.160004,97.08000200000001,97.08000200000001,700
2015-03-20,93.783997,93.783997,89.91999799999999,91.239998,91.239998,1100
2015-03-23,89.720001,90.559998,87.120003,87.120003,87.120003,1200
2015-03-24,88.400002,89.0,87.279999,88.0,88.0,900
2015-03-25,85.760002,90.440002,85.760002,90.440002,90.440002,1400
2015-03-26,86.459999,94.559998,86.459999,93.599998,93.599998,1700
2015-03-27,95.879997,96.959999,92.760002,94.800003,94.800003,1600
2015-03-30,100.040001,100.040001,97.239998,99.400002,99.400002,2200
2015-03-31,98.0,102.400002,97.959999,102.239998,102.239998,1900
2015-04-01,98.760002,99.199997,90.839996,91.400002,91.400002,2500
2015-04-02,92.199997,94.519997,91.839996,93.480003,93.480003,800
2015-04-06,86.160004,87.519997,85.32,86.440002,86.440002,1200
2015-04-07,87.800003,90.400002,86.96399699999999,90.400002,90.400002,1200
2015-04-08,90.059998,93.0,89.519997,91.360001,91.360001,1100
2015-04-09,92.400002,93.599998,92.0,92.720001,92.720001,1000
2015-04-10,89.360001,89.360001,87.839996,87.839996,87.839996,1200
2015-04-13,88.120003,89.959999,88.120003,89.959999,89.959999,1100
2015-04-14,89.400002,89.440002,86.800003,88.720001,88.720001,1400
2015-04-15,87.480003,87.480003,82.879997,83.199997,83.199997,1200
2015-04-16,83.599998,85.199997,82.800003,84.480003,84.480003,2100
2015-04-17,83.68,85.559998,82.639999,85.08000200000001,85.08000200000001,4500
2015-04-20,86.239998,86.91999799999999,84.08000200000001,84.08000200000001,84.08000200000001,900
2015-04-21,84.879997,84.879997,82.360001,83.360001,83.360001,800
2015-04-22,83.839996,88.360001,83.839996,88.360001,88.360001,2000
2015-04-23,87.720001,87.720001,83.480003,84.480003,84.480003,1400
2015-04-24,85.639999,87.639999,84.160004,87.639999,87.639999,1000
2015-04-27,83.279999,83.959999,80.559998,83.959999,83.959999,2300
2015-04-28,80.68,80.879997,77.32,77.599998,77.599998,2400
2015-04-29,77.68,78.400002,74.91999799999999,75.91999799999999,75.91999799999999,3700
2015-04-30,82.120003,82.120003,79.559998,80.400002,80.400002,1400
2015-05-01,79.959999,80.760002,79.559998,79.839996,79.839996,900
2015-05-04,77.08000200000001,78.879997,76.839996,78.400002,78.400002,700
2015-05-05,76.639999,80.519997,76.599998,79.599998,79.599998,1700
2015-05-06,79.199997,83.839996,79.199997,83.480003,83.480003,1100
2015-05-07,85.440002,87.0,83.040001,83.040001,83.040001,1200
2015-05-08,81.68,83.959999,80.760002,81.599998,81.599998,1700
2015-05-11,81.879997,82.440002,80.199997,81.279999,81.279999,1700
2015-05-12,80.440002,80.559998,78.599998,79.0,79.0,2800
2015-05-13,76.639999,76.639999,74.372002,75.040001,75.040001,2200
2015-05-14,71.91999799999999,75.199997,71.91999799999999,75.08000200000001,75.08000200000001,1200
2015-05-15,75.112,75.440002,73.91999799999999,75.440002,75.440002,1900
2015-05-18,75.884003,75.884003,74.279999,75.480003,75.480003,2300
2015-05-19,78.800003,80.720001,78.68,80.559998,80.559998,4000
